Datetime,Open,High,Low,Close,Volume
2025-08-21 00:00:00+00:00,869.05,869.35,867.92,868.1,651.413
2025-08-21 00:05:00+00:00,868.1,868.76,867.29,868.62,984.458
2025-08-21 00:10:00+00:00,868.63,868.97,867.22,867.86,552.847
2025-08-21 00:15:00+00:00,867.87,869.9,867.45,868.7,1879.291
2025-08-21 00:20:00+00:00,868.71,871.54,868.44,871.12,1346.427
2025-08-21 00:25:00+00:00,871.12,872.48,870.81,872.47,506.671
2025-08-21 00:30:00+00:00,872.48,874.54,872.09,873.27,2308.691
2025-08-21 00:35:00+00:00,873.28,874.53,872.51,874.36,959.861
2025-08-21 00:40:00+00:00,874.36,876.25,874.33,874.64,1617.176
2025-08-21 00:45:00+00:00,874.64,875.14,872.07,872.66,975.852
2025-08-21 00:50:00+00:00,872.66,874.88,872.18,874.06,1214.276
2025-08-21 00:55:00+00:00,874.06,875.07,873.52,874.76,1117.008
2025-08-21 01:00:00+00:00,874.77,876.55,874.36,874.37,1138.42
2025-08-21 01:05:00+00:00,874.36,874.66,873.64,873.82,353.298
2025-08-21 01:10:00+00:00,873.83,874.37,873.07,874.02,515.872
2025-08-21 01:15:00+00:00,874.01,874.37,870.35,870.97,1002.391
2025-08-21 01:20:00+00:00,870.97,872.29,870.97,872.03,748.605
2025-08-21 01:25:00+00:00,872.02,872.49,871.48,872.34,626.357
2025-08-21 01:30:00+00:00,872.35,875.27,872.34,874.83,819.302
2025-08-21 01:35:00+00:00,874.94,876.36,874.42,876.35,891.139
2025-08-21 01:40:00+00:00,876.35,878.0,876.01,877.89,1511.53
2025-08-21 01:45:00+00:00,877.89,879.39,877.6,878.73,2290.277
2025-08-21 01:50:00+00:00,878.72,880.55,878.66,880.0,3114.983
2025-08-21 01:55:00+00:00,879.94,883.86,879.41,882.63,6194.016
2025-08-21 02:00:00+00:00,882.62,882.97,878.37,878.8,2081.255
2025-08-21 02:05:00+00:00,878.79,878.8,875.5,875.99,1868.119
