Price,Close,High,Low,Open,Volume
Ticker,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
Datetime,,,,,
2025-08-20 06:00:00+00:00,833.5021362304688,834.5316162109375,833.499267578125,834.3560791015625,32241920
2025-08-20 06:15:00+00:00,834.3108520507812,834.3108520507812,833.180908203125,833.4832153320312,263895552
2025-08-20 06:30:00+00:00,836.4003295898438,836.5106201171875,834.8287963867188,834.9336547851562,14611456
2025-08-20 06:45:00+00:00,836.3049926757812,836.3878784179688,835.9345703125,836.3878784179688,3977216
2025-08-20 07:00:00+00:00,836.8883056640625,836.9096069335938,836.44970703125,836.5567626953125,3721472
2025-08-20 07:15:00+00:00,836.3458251953125,837.1722412109375,836.3458251953125,836.91357421875,12094720
2025-08-20 07:30:00+00:00,835.4580078125,836.3707885742188,835.1779174804688,836.3707885742188,2599424
2025-08-20 07:45:00+00:00,834.1630859375,835.4090576171875,834.1630859375,835.4090576171875,3713536
2025-08-20 08:00:00+00:00,833.5276489257812,834.5040893554688,833.4921875,834.3145141601562,10027776
2025-08-20 08:15:00+00:00,833.5529174804688,833.5529174804688,833.3715209960938,833.5389404296875,15588352
2025-08-20 08:30:00+00:00,833.8343505859375,833.919921875,833.556884765625,833.556884765625,20611584
2025-08-20 08:45:00+00:00,833.9114379882812,834.008544921875,833.7831420898438,833.8487548828125,18253568
2025-08-20 09:00:00+00:00,833.5393676757812,834.0377197265625,833.5393676757812,833.9216918945312,36608000
2025-08-20 09:15:00+00:00,831.3211059570312,833.5740356445312,831.3054809570312,833.5740356445312,6006528
2025-08-20 09:30:00+00:00,831.6416015625,831.9484252929688,831.4788818359375,831.9484252929688,0
2025-08-20 09:45:00+00:00,829.3717651367188,831.62744140625,829.3717651367188,831.62744140625,1539584
2025-08-20 10:00:00+00:00,830.2389526367188,830.3246459960938,829.3106079101562,829.3106079101562,0
2025-08-20 10:15:00+00:00,831.77685546875,832.2008666992188,830.2547607421875,830.2547607421875,7203328
2025-08-20 10:30:00+00:00,833.4749145507812,833.4749145507812,831.6809692382812,831.7677001953125,1859328
2025-08-20 10:45:00+00:00,833.7205200195312,833.7205200195312,833.4991455078125,833.4991455078125,0
2025-08-20 11:00:00+00:00,832.61767578125,833.93603515625,832.61767578125,833.6820068359375,11996672
2025-08-20 11:15:00+00:00,832.37890625,832.830322265625,832.1447143554688,832.6265869140625,2132736
2025-08-20 11:30:00+00:00,828.42626953125,832.2640991210938,828.42626953125,832.2640991210938,0
2025-08-20 11:45:00+00:00,830.2136840820312,830.2136840820312,827.2355346679688,828.4813842773438,13573632
2025-08-20 12:00:00+00:00,833.2328491210938,833.6070556640625,830.3086547851562,830.3086547851562,16982784
2025-08-20 12:15:00+00:00,830.8544311523438,833.2111206054688,830.8544311523438,833.2111206054688,5068288
2025-08-20 12:30:00+00:00,833.149169921875,833.149169921875,830.9390869140625,831.3831176757812,1584384
2025-08-20 12:45:00+00:00,832.9177856445312,833.2803344726562,832.5167236328125,833.1071166992188,9502976
2025-08-20 13:00:00+00:00,830.1428833007812,832.7134399414062,830.1428833007812,832.6611938476562,0
2025-08-20 13:15:00+00:00,829.1674194335938,830.1202392578125,828.5499267578125,830.1202392578125,968704
2025-08-20 13:30:00+00:00,829.5000610351562,830.5050048828125,828.3436279296875,829.3995971679688,6663168
2025-08-20 13:45:00+00:00,824.9940185546875,828.845947265625,824.3199462890625,828.845947265625,4025856
2025-08-20 14:00:00+00:00,821.9688720703125,825.6010131835938,821.9688720703125,824.7293090820312,5198080
2025-08-20 14:15:00+00:00,824.35546875,824.8883056640625,821.0241088867188,822.1880493164062,5783040
2025-08-20 14:30:00+00:00,829.2601928710938,829.4511108398438,824.4498291015625,824.4498291015625,4903680
2025-08-20 14:45:00+00:00,828.6498413085938,830.1231689453125,828.3629150390625,829.0606689453125,2590976
2025-08-20 15:00:00+00:00,834.0900268554688,834.0900268554688,828.5783081054688,828.5783081054688,6606080
2025-08-20 15:15:00+00:00,836.82275390625,837.1333618164062,834.2479858398438,834.2479858398438,51098880
2025-08-20 15:30:00+00:00,835.9835205078125,836.2986450195312,835.4147338867188,836.2986450195312,889344
2025-08-20 15:45:00+00:00,832.9152221679688,835.7684936523438,832.9152221679688,835.7684936523438,0
2025-08-20 16:00:00+00:00,834.9557495117188,835.0637817382812,833.060791015625,833.060791015625,6519808
2025-08-20 16:15:00+00:00,838.7708129882812,838.7708129882812,835.1392822265625,835.1392822265625,16584704
2025-08-20 16:30:00+00:00,839.3823852539062,839.5414428710938,839.0152587890625,839.5414428710938,11000832
2025-08-20 16:45:00+00:00,840.6436157226562,842.7850952148438,839.387939453125,839.387939453125,17413632
2025-08-20 17:00:00+00:00,844.7648315429688,844.865478515625,840.0377807617188,840.6460571289062,8268288
2025-08-20 17:15:00+00:00,842.0932006835938,844.5882568359375,842.0166015625,844.5882568359375,267264
2025-08-20 17:30:00+00:00,843.642333984375,843.66455078125,841.8521728515625,841.8701171875,5100544
2025-08-20 17:45:00+00:00,844.951416015625,846.0331420898438,843.6224365234375,843.6224365234375,14732032
2025-08-20 18:00:00+00:00,846.0658569335938,846.4219970703125,844.9708862304688,844.9708862304688,19405568
2025-08-20 18:15:00+00:00,845.9877319335938,846.0455932617188,844.948974609375,845.810791015625,19666432
2025-08-20 18:30:00+00:00,847.5248413085938,847.588623046875,844.4581909179688,846.0631103515625,20415488
2025-08-20 18:45:00+00:00,852.0399169921875,852.1195678710938,847.6359252929688,847.9217529296875,36408576
2025-08-20 19:00:00+00:00,865.9821166992188,867.1666870117188,853.4075927734375,853.4075927734375,131933696
2025-08-20 19:15:00+00:00,866.1231689453125,866.1231689453125,861.96826171875,865.4489135742188,36224256
2025-08-20 19:30:00+00:00,868.0604248046875,868.8034057617188,866.1644897460938,866.1644897460938,55906560
2025-08-20 19:45:00+00:00,868.0631103515625,868.0631103515625,867.3705444335938,867.8363037109375,3733760
2025-08-20 20:00:00+00:00,868.5797119140625,869.5103149414062,867.7905883789062,869.0785522460938,22846720
2025-08-20 20:15:00+00:00,868.8578491210938,869.530029296875,868.657958984375,868.657958984375,27553536
2025-08-20 20:30:00+00:00,874.3402099609375,874.6141967773438,868.892822265625,868.892822265625,51821824
2025-08-20 20:45:00+00:00,873.3143920898438,874.23193359375,873.27001953125,874.23193359375,15965440
2025-08-20 21:00:00+00:00,879.0604858398438,879.0912475585938,872.4537353515625,873.4597778320312,61298432
2025-08-20 21:15:00+00:00,876.0421142578125,879.9561767578125,876.0421142578125,879.3800659179688,33820160
2025-08-20 21:30:00+00:00,878.6535034179688,878.6535034179688,876.1119384765625,876.130615234375,15419648
2025-08-20 21:45:00+00:00,878.2540283203125,879.1326293945312,877.365966796875,878.7684936523438,7206656
2025-08-20 22:00:00+00:00,877.9189453125,879.1923217773438,877.9189453125,878.1910400390625,8084736
2025-08-20 22:15:00+00:00,876.2344970703125,878.0299072265625,876.1630249023438,877.9326171875,4978944
2025-08-20 22:30:00+00:00,874.8186645507812,876.2989501953125,874.8186645507812,876.2989501953125,3929088
2025-08-20 22:45:00+00:00,875.7023315429688,876.0751342773438,874.4776611328125,874.8314208984375,33846016
2025-08-20 23:00:00+00:00,875.1351928710938,876.0086059570312,875.1351928710938,875.7069091796875,11247360
2025-08-20 23:15:00+00:00,872.3402099609375,875.1476440429688,872.328125,875.1476440429688,13243904
2025-08-20 23:30:00+00:00,872.0780639648438,872.4180908203125,872.0780639648438,872.3290405273438,1475072
2025-08-20 23:45:00+00:00,869.0525512695312,872.0961303710938,869.0525512695312,872.0961303710938,0
2025-08-21 00:00:00+00:00,868.66943359375,869.0845336914062,868.4965209960938,869.0430908203125,2340096
2025-08-21 00:15:00+00:00,870.998046875,870.998046875,868.5264892578125,868.5264892578125,12756992
2025-08-21 00:30:00+00:00,874.75,874.824951171875,871.086669921875,871.086669921875,19202816
2025-08-21 00:45:00+00:00,874.101318359375,874.8919677734375,873.4673461914062,874.75,10486272
2025-08-21 01:00:00+00:00,873.7728271484375,875.2943725585938,873.7728271484375,874.8745727539062,2745600
2025-08-21 01:15:00+00:00,871.663330078125,874.1493530273438,871.663330078125,873.822265625,4677632
2025-08-21 01:30:00+00:00,876.7294921875,876.7294921875,872.4619750976562,872.47412109375,0
2025-08-21 01:45:00+00:00,880.8446044921875,880.8446044921875,876.8539428710938,876.8539428710938,39529728
2025-08-21 02:00:00+00:00,876.1085815429688,882.3223876953125,876.1027221679688,880.8636474609375,9552128
2025-08-21 02:15:00+00:00,872.260986328125,875.766845703125,871.9469604492188,875.766845703125,286464
2025-08-21 02:30:00+00:00,868.1534423828125,872.1636962890625,867.7119750976562,872.1636962890625,11733504
2025-08-21 02:45:00+00:00,869.591064453125,869.591064453125,867.8753662109375,867.94189453125,12090880
2025-08-21 03:00:00+00:00,871.2554931640625,871.8646240234375,869.2953491210938,869.2953491210938,12659200
2025-08-21 03:15:00+00:00,867.9490966796875,871.197509765625,867.9490966796875,871.08544921875,5279232
2025-08-21 03:30:00+00:00,868.6328125,868.6912231445312,867.5810546875,867.968017578125,1208576
2025-08-21 03:45:00+00:00,867.8111572265625,868.6060791015625,867.8111572265625,868.4642944335938,13586688
2025-08-21 04:00:00+00:00,864.4857788085938,866.8340454101562,864.4857788085938,866.8340454101562,15037184
2025-08-21 04:15:00+00:00,863.5894775390625,864.31884765625,863.1627807617188,864.2880249023438,15610112
2025-08-21 04:30:00+00:00,863.8056030273438,865.0632934570312,863.5980834960938,863.5980834960938,3598848
2025-08-21 04:45:00+00:00,864.0965576171875,864.545166015625,864.080078125,864.3973999023438,4609024
2025-08-21 05:00:00+00:00,860.953125,864.0645141601562,860.953125,864.0645141601562,8360192
2025-08-21 05:15:00+00:00,860.2528076171875,861.3941650390625,859.8673706054688,861.0208129882812,19930368
2025-08-21 05:30:00+00:00,860.9310302734375,861.3612060546875,860.0545654296875,860.0545654296875,16520192
2025-08-21 05:45:00+00:00,862.8668823242188,862.8817138671875,860.9854736328125,860.9854736328125,23097600
2025-08-21 06:00:00+00:00,862.238037109375,863.2322387695312,862.0787353515625,862.90478515625,2185472
2025-08-21 06:15:00+00:00,862.5481567382812,862.6255493164062,862.2186279296875,862.3001708984375,7412992
2025-08-21 06:30:00+00:00,865.4880981445312,865.4880981445312,862.5473022460938,862.5473022460938,11729664
2025-08-21 06:45:00+00:00,864.6888427734375,865.9599609375,864.6888427734375,865.5878295898438,21424128
2025-08-21 07:00:00+00:00,862.8165893554688,864.6400146484375,862.8165893554688,864.614990234375,1655552
2025-08-21 07:15:00+00:00,860.0130615234375,862.8475952148438,860.0130615234375,862.8475952148438,11093504
2025-08-21 07:30:00+00:00,861.4645385742188,861.4985961914062,858.7342529296875,859.8822021484375,16073216
2025-08-21 07:45:00+00:00,862.2503051757812,862.2503051757812,861.049072265625,861.5052490234375,5542400
2025-08-21 08:00:00+00:00,862.3834228515625,863.2600708007812,862.11962890625,862.2540283203125,0
2025-08-21 08:15:00+00:00,858.6077270507812,862.3783569335938,858.5658569335938,862.3783569335938,9002496
2025-08-21 08:30:00+00:00,858.0330810546875,858.591064453125,857.6676025390625,858.591064453125,77969152
2025-08-21 08:45:00+00:00,857.3428955078125,859.2045288085938,857.286376953125,858.1353759765625,0
2025-08-21 09:00:00+00:00,852.2797241210938,856.7531127929688,852.2797241210938,856.7531127929688,37022720
2025-08-21 09:15:00+00:00,850.19970703125,852.1008911132812,849.968994140625,852.1008911132812,11891456
2025-08-21 09:30:00+00:00,852.9111328125,852.9111328125,850.210205078125,850.210205078125,32256768
2025-08-21 09:45:00+00:00,851.8955688476562,853.64501953125,851.8955688476562,852.9940185546875,0
2025-08-21 10:00:00+00:00,851.796630859375,851.9728393554688,850.4564819335938,851.8679809570312,13411328
2025-08-21 10:15:00+00:00,850.9140014648438,851.7486572265625,850.9140014648438,851.7486572265625,8368128
2025-08-21 10:30:00+00:00,851.1963500976562,851.2178955078125,850.4906616210938,850.9132690429688,12734464
2025-08-21 10:45:00+00:00,850.3394775390625,851.2257080078125,850.3131713867188,851.1986083984375,12967936
2025-08-21 11:00:00+00:00,853.7183837890625,853.9247436523438,850.3505249023438,850.3505249023438,20530176
2025-08-21 11:15:00+00:00,852.6028442382812,853.6690673828125,852.5753173828125,853.6690673828125,20673792
2025-08-21 11:30:00+00:00,851.6475830078125,853.875,851.6475830078125,852.63330078125,6604288
2025-08-21 11:45:00+00:00,851.3873901367188,851.5763549804688,850.4348754882812,851.5763549804688,20274176
2025-08-21 12:00:00+00:00,850.4386596679688,851.4435424804688,850.4386596679688,851.4435424804688,8724224
2025-08-21 12:15:00+00:00,850.7106323242188,850.846435546875,849.680419921875,850.4766845703125,18380032
2025-08-21 12:30:00+00:00,851.7391967773438,851.9783935546875,850.8316040039062,850.8316040039062,5179392
2025-08-21 12:45:00+00:00,847.8201293945312,851.6853637695312,847.8201293945312,851.6853637695312,7360768
2025-08-21 13:00:00+00:00,850.3099975585938,850.6420288085938,847.7664184570312,847.85888671875,1480448
2025-08-21 13:15:00+00:00,850.5107421875,850.5107421875,849.9796752929688,850.2786254882812,1852672
2025-08-21 13:30:00+00:00,851.4920654296875,851.9239501953125,850.5349731445312,850.5349731445312,90160640
2025-08-21 13:45:00+00:00,851.232177734375,852.7578735351562,851.232177734375,851.5805053710938,16869632
2025-08-21 14:00:00+00:00,853.1338500976562,853.1338500976562,850.8735961914062,850.991943359375,11310592
2025-08-21 14:15:00+00:00,854.7228393554688,855.87744140625,853.1947631835938,853.1947631835938,8962304
2025-08-21 14:30:00+00:00,848.2658081054688,854.4887084960938,848.2658081054688,854.4887084960938,0
2025-08-21 14:45:00+00:00,850.4300537109375,850.4959716796875,848.56884765625,848.56884765625,3856896
2025-08-21 15:00:00+00:00,848.8347778320312,850.4771728515625,848.1337280273438,850.4771728515625,824576
2025-08-21 15:15:00+00:00,846.8721923828125,848.2767333984375,846.082275390625,848.2767333984375,0
2025-08-21 15:30:00+00:00,845.6735229492188,847.0403442382812,844.6380615234375,847.0403442382812,14610688
2025-08-21 15:45:00+00:00,841.8381958007812,845.3788452148438,841.8381958007812,845.3788452148438,2332672
2025-08-21 16:00:00+00:00,843.4025268554688,843.4025268554688,841.50341796875,841.796630859375,2634752
2025-08-21 16:15:00+00:00,842.5347290039062,844.0939331054688,842.5347290039062,843.489501953125,12691712
2025-08-21 16:30:00+00:00,841.2034912109375,842.9530639648438,841.2034912109375,842.5867309570312,0
2025-08-21 16:45:00+00:00,839.6519165039062,841.1685180664062,839.6435546875,841.1685180664062,6479104
2025-08-21 17:00:00+00:00,838.8822631835938,839.4793090820312,838.4373779296875,839.4793090820312,0
2025-08-21 17:15:00+00:00,839.3370361328125,839.71044921875,838.8497314453125,838.8497314453125,5349376
2025-08-21 17:30:00+00:00,842.3714599609375,842.3714599609375,839.2820434570312,839.2820434570312,7141888
2025-08-21 17:45:00+00:00,841.8377685546875,842.7540283203125,841.7977294921875,842.2852783203125,0
2025-08-21 18:00:00+00:00,841.1818237304688,841.8743896484375,841.1818237304688,841.8541259765625,0
2025-08-21 18:15:00+00:00,841.9658203125,842.1251220703125,841.0709838867188,841.2144775390625,4321792
2025-08-21 18:30:00+00:00,840.9869995117188,841.903564453125,840.75146484375,841.903564453125,8492544
2025-08-21 18:45:00+00:00,840.8502807617188,840.9796752929688,838.9299926757812,840.9796752929688,768000
2025-08-21 19:00:00+00:00,840.8894653320312,841.169677734375,840.3716430664062,840.7459716796875,0
2025-08-21 19:15:00+00:00,836.8814697265625,840.8250732421875,836.8091430664062,840.8250732421875,0
2025-08-21 19:30:00+00:00,836.2582397460938,836.9698486328125,836.1849975585938,836.9698486328125,0
2025-08-21 19:45:00+00:00,835.678955078125,836.2300415039062,835.4794311523438,836.2300415039062,4753664
2025-08-21 20:00:00+00:00,835.6305541992188,836.0733642578125,835.5635375976562,835.7713623046875,0
2025-08-21 20:15:00+00:00,836.594482421875,837.0248413085938,835.7941284179688,835.7941284179688,0
2025-08-21 20:30:00+00:00,836.2086791992188,836.5684814453125,834.0916137695312,836.5684814453125,0
2025-08-21 20:45:00+00:00,839.3981323242188,839.458984375,836.270263671875,836.270263671875,2467072
2025-08-21 21:00:00+00:00,837.5606079101562,839.3070068359375,836.39501953125,839.3070068359375,0
2025-08-21 21:15:00+00:00,839.2081298828125,839.3695678710938,837.887451171875,837.887451171875,6398464
2025-08-21 21:30:00+00:00,839.0465698242188,839.760986328125,839.0465698242188,839.2722778320312,0
2025-08-21 21:45:00+00:00,839.4891967773438,839.5386962890625,838.3855590820312,838.939697265625,0
2025-08-21 22:00:00+00:00,840.2969360351562,840.2969360351562,838.8960571289062,839.4728393554688,238336
2025-08-21 22:15:00+00:00,840.7449951171875,840.7493896484375,840.3247680664062,840.3247680664062,3949824
2025-08-21 22:30:00+00:00,840.2979736328125,840.6707763671875,840.1988525390625,840.6707763671875,0
2025-08-21 22:45:00+00:00,841.765380859375,841.765380859375,840.3670043945312,840.3670043945312,0
2025-08-21 23:00:00+00:00,839.971435546875,841.7571411132812,839.971435546875,841.7571411132812,1730048
2025-08-21 23:15:00+00:00,840.4393310546875,840.4393310546875,839.7158203125,840.0227661132812,11113728
2025-08-21 23:30:00+00:00,838.2152709960938,840.6524658203125,838.2152709960938,840.4310302734375,0
2025-08-21 23:45:00+00:00,839.1171875,839.1171875,837.8613891601562,838.189697265625,0
2025-08-22 00:00:00+00:00,841.9927368164062,841.9927368164062,839.31689453125,839.31689453125,458496
2025-08-22 00:15:00+00:00,842.085693359375,842.5214233398438,841.3922119140625,841.8275146484375,0
2025-08-22 00:30:00+00:00,842.8348999023438,843.4873657226562,842.052734375,842.052734375,0
2025-08-22 00:45:00+00:00,841.945068359375,842.8855590820312,841.2615966796875,842.8855590820312,0
2025-08-22 01:00:00+00:00,839.7527465820312,842.2664184570312,839.660888671875,841.9400634765625,2273536
2025-08-22 01:15:00+00:00,842.0460815429688,842.2022094726562,840.36279296875,840.4473876953125,1870848
2025-08-22 01:30:00+00:00,842.7753295898438,842.7753295898438,841.6493530273438,842.0103149414062,3302656
2025-08-22 01:45:00+00:00,845.6176147460938,845.6805419921875,842.880615234375,842.880615234375,0
2025-08-22 02:00:00+00:00,848.5247192382812,848.5626220703125,845.654296875,845.654296875,11315200
2025-08-22 02:15:00+00:00,852.8333740234375,852.8333740234375,848.5247192382812,848.5247192382812,15765248
2025-08-22 02:30:00+00:00,850.3782958984375,852.7147827148438,850.3782958984375,852.7147827148438,0
2025-08-22 02:45:00+00:00,848.5117797851562,850.354248046875,848.5117797851562,850.354248046875,4451840
2025-08-22 03:00:00+00:00,850.9024047851562,850.9024047851562,848.5303955078125,848.5458374023438,0
2025-08-22 03:15:00+00:00,848.2246704101562,850.7509765625,848.2246704101562,850.7509765625,9310976
2025-08-22 03:30:00+00:00,845.5872192382812,848.1636352539062,845.5740356445312,848.1636352539062,0
2025-08-22 03:45:00+00:00,845.5789184570312,846.0537109375,845.0192260742188,845.6480712890625,61184
2025-08-22 04:00:00+00:00,848.2374877929688,848.2374877929688,845.5462646484375,845.5843505859375,0
2025-08-22 04:15:00+00:00,849.1478881835938,849.904052734375,848.371826171875,848.371826171875,885504
2025-08-22 04:30:00+00:00,849.1797485351562,849.8091430664062,848.9891967773438,848.9891967773438,0
2025-08-22 04:45:00+00:00,848.8240356445312,849.9724731445312,848.6303100585938,849.3170776367188,12194816
2025-08-22 05:00:00+00:00,850.3878784179688,850.5115356445312,848.9972534179688,848.9972534179688,4722688
2025-08-22 05:15:00+00:00,850.185302734375,850.4364013671875,850.1087646484375,850.4364013671875,5271552
2025-08-22 05:30:00+00:00,849.9517822265625,851.2084350585938,849.8388061523438,850.202392578125,1025536
2025-08-22 05:45:00+00:00,850.4591064453125,850.762451171875,850.101318359375,850.101318359375,0
2025-08-22 06:00:00+00:00,849.5501098632812,850.0759887695312,849.0800170898438,850.0322265625,3540480
2025-08-22 06:15:00+00:00,849.2798461914062,850.096923828125,849.2374267578125,850.0711059570312,1010432
2025-08-22 06:30:00+00:00,845.8215942382812,849.6138305664062,845.8215942382812,849.3326416015625,0
2025-08-22 06:45:00+00:00,850.0911865234375,850.1459350585938,845.9857177734375,845.9857177734375,9406976
2025-08-22 07:00:00+00:00,851.5789184570312,851.5973510742188,849.8206787109375,850.087890625,7509248
2025-08-22 07:15:00+00:00,852.8523559570312,852.8523559570312,851.2460327148438,851.6060791015625,0
2025-08-22 07:30:00+00:00,852.0894165039062,853.9212036132812,852.0894165039062,852.9932861328125,393216
2025-08-22 07:45:00+00:00,851.038818359375,852.0856323242188,851.038818359375,852.0856323242188,8200448
2025-08-22 08:00:00+00:00,853.329833984375,853.329833984375,851.0834350585938,851.0834350585938,0
2025-08-22 08:15:00+00:00,853.9201049804688,854.211181640625,853.3062744140625,853.3062744140625,7036928
2025-08-22 08:30:00+00:00,852.697265625,853.9945678710938,852.5751953125,853.9945678710938,0
2025-08-22 08:45:00+00:00,851.9011840820312,852.6990966796875,851.5783081054688,852.6990966796875,0
2025-08-22 09:00:00+00:00,851.2073364257812,851.8656005859375,851.2073364257812,851.8656005859375,0
2025-08-22 09:15:00+00:00,850.4801635742188,851.2510986328125,850.4275512695312,851.2510986328125,2253824
2025-08-22 09:30:00+00:00,848.8040771484375,851.0866088867188,848.8040771484375,851.0866088867188,13928704
2025-08-22 09:45:00+00:00,848.7825317382812,848.7825317382812,847.560791015625,848.742919921875,19859200
2025-08-22 10:00:00+00:00,847.5408325195312,848.8494262695312,847.5408325195312,848.8494262695312,0
2025-08-22 10:15:00+00:00,845.2451782226562,846.708740234375,845.2130126953125,846.708740234375,94976
2025-08-22 10:30:00+00:00,845.4785766601562,845.699951171875,845.2529907226562,845.3167724609375,3785728
2025-08-22 10:45:00+00:00,846.4522094726562,846.4522094726562,845.5308227539062,845.5308227539062,798208
2025-08-22 11:00:00+00:00,845.5011596679688,846.9653930664062,845.435791015625,846.4562377929688,89088
2025-08-22 11:15:00+00:00,846.0662841796875,846.5182495117188,845.5257568359375,845.5872192382812,6811392
2025-08-22 11:30:00+00:00,846.2769165039062,846.2783813476562,845.901611328125,846.1511840820312,2276096
2025-08-22 11:45:00+00:00,849.252197265625,849.88720703125,846.5480346679688,846.5480346679688,0
2025-08-22 12:00:00+00:00,846.3185424804688,849.3034057617188,846.3180541992188,849.2286376953125,14604544
2025-08-22 12:15:00+00:00,847.03662109375,847.03662109375,845.5042724609375,846.2803344726562,6560000
2025-08-22 12:30:00+00:00,846.0470581054688,847.2215576171875,843.6486206054688,847.2215576171875,7926272
2025-08-22 12:45:00+00:00,848.0993041992188,848.9005126953125,847.45947265625,847.45947265625,24320512
2025-08-22 13:00:00+00:00,849.5859985351562,850.1493530273438,848.1388549804688,848.1388549804688,9574144
2025-08-22 13:15:00+00:00,847.3170166015625,849.53564453125,847.2383422851562,849.53564453125,2128128
2025-08-22 13:30:00+00:00,851.179443359375,851.4110717773438,847.2985229492188,847.3560180664062,8379648
2025-08-22 13:45:00+00:00,850.863037109375,852.8509521484375,850.6603393554688,852.2933349609375,13261056
2025-08-22 14:00:00+00:00,863.4096069335938,863.4096069335938,850.7510375976562,850.7510375976562,116307200
2025-08-22 14:15:00+00:00,865.2223510742188,866.7709350585938,863.4895629882812,863.729736328125,99360512
2025-08-22 14:30:00+00:00,870.2848510742188,870.2848510742188,865.5037841796875,865.5037841796875,39303680
2025-08-22 14:45:00+00:00,871.495849609375,873.1034545898438,869.586181640625,870.0138549804688,43502080
2025-08-22 15:00:00+00:00,877.2090454101562,878.9119873046875,871.817626953125,871.817626953125,52101888
2025-08-22 15:15:00+00:00,878.6517944335938,879.1541748046875,876.6021118164062,877.0505981445312,15559424
2025-08-22 15:30:00+00:00,879.7692260742188,879.867431640625,878.668212890625,878.668212890625,14842368
2025-08-22 15:45:00+00:00,878.8504638671875,880.4762573242188,878.8504638671875,879.7586669921875,47631872
2025-08-22 16:00:00+00:00,882.7525634765625,882.8937377929688,877.8021240234375,878.856201171875,33478656
2025-08-22 16:15:00+00:00,882.5796508789062,884.5831298828125,882.5796508789062,883.1888427734375,29286400
2025-08-22 16:30:00+00:00,884.7146606445312,884.991455078125,882.323974609375,882.323974609375,33747200
2025-08-22 16:45:00+00:00,883.7122192382812,884.860595703125,882.6608276367188,884.860595703125,6958592
2025-08-22 17:00:00+00:00,887.3544921875,887.3544921875,884.9398803710938,884.9580688476562,47718912
2025-08-22 17:15:00+00:00,891.766845703125,892.176025390625,887.6885375976562,887.6885375976562,77606912
2025-08-22 17:30:00+00:00,894.1196899414062,894.7612915039062,891.9201049804688,891.9290771484375,21154048
2025-08-22 17:45:00+00:00,894.4154052734375,895.420654296875,893.628173828125,894.2362060546875,43217152
2025-08-22 18:00:00+00:00,895.8829956054688,895.9501953125,894.44140625,894.44140625,25081088
2025-08-22 18:15:00+00:00,893.7294311523438,897.7886352539062,893.3556518554688,895.9451293945312,33138432
2025-08-22 18:30:00+00:00,893.5839233398438,894.1558227539062,892.7796020507812,893.6217041015625,10856704
2025-08-22 18:45:00+00:00,891.511962890625,894.3908081054688,891.511962890625,893.6739501953125,6596096
2025-08-22 19:00:00+00:00,893.870849609375,893.870849609375,891.8848266601562,891.8848266601562,12866560
