Datetime,Open,High,Low,Close,Volume
2025-08-21 00:00:00+00:00,187.95,188.5,187.4,187.4,53715.547
2025-08-21 00:15:00+00:00,187.41,187.62,187.02,187.28,25042.238
2025-08-21 00:30:00+00:00,187.28,189.22,187.28,188.23,47304.511
2025-08-21 00:45:00+00:00,188.23,188.4,187.52,187.93,13466.521
2025-08-21 01:00:00+00:00,187.92,188.23,187.46,187.46,16147.029
2025-08-21 01:15:00+00:00,187.46,187.61,186.88,187.04,24123.636
2025-08-21 01:30:00+00:00,187.03,187.58,186.79,187.23,31710.641
2025-08-21 01:45:00+00:00,187.23,189.28,186.92,189.09,83634.191
2025-08-21 02:00:00+00:00,189.08,189.99,186.94,187.02,78224.155
2025-08-21 02:15:00+00:00,187.02,187.14,186.17,186.63,47770.342
2025-08-21 02:30:00+00:00,186.62,186.67,185.51,185.91,71783.634
2025-08-21 02:45:00+00:00,185.91,186.58,185.79,186.47,56467.423
2025-08-21 03:00:00+00:00,186.47,190.1,186.35,189.1,174187.311
2025-08-21 03:15:00+00:00,189.09,189.39,188.37,188.66,52892.971
2025-08-21 03:30:00+00:00,188.65,188.85,188.07,188.65,36278.666
2025-08-21 03:45:00+00:00,188.66,188.94,188.17,188.43,35055.812
2025-08-21 04:00:00+00:00,188.43,188.64,187.69,187.77,29007.228
2025-08-21 04:15:00+00:00,187.77,187.88,187.22,187.42,38894.74
2025-08-21 04:30:00+00:00,187.42,188.29,187.26,188.11,46732.481
2025-08-21 04:45:00+00:00,188.12,188.7,187.75,187.75,34586.81
2025-08-21 05:00:00+00:00,187.76,187.87,186.78,186.97,29981.748
2025-08-21 05:15:00+00:00,186.97,187.27,186.64,187.11,15920.681
2025-08-21 05:30:00+00:00,187.11,187.72,187.09,187.72,16637.357
2025-08-21 05:45:00+00:00,187.72,188.17,187.48,188.1,15110.726
2025-08-21 06:00:00+00:00,188.1,188.1,186.77,186.86,15734.029
2025-08-21 06:15:00+00:00,186.86,187.21,186.6,186.71,13142.121
2025-08-21 06:30:00+00:00,186.72,187.48,186.72,187.38,11721.077
2025-08-21 06:45:00+00:00,187.37,187.41,186.5,186.6,13589.106
2025-08-21 07:00:00+00:00,186.6,187.2,186.28,186.44,22567.081
2025-08-21 07:15:00+00:00,186.45,186.8,185.89,186.56,18935.819
2025-08-21 07:30:00+00:00,186.55,187.42,186.41,186.86,20000.238
2025-08-21 07:45:00+00:00,186.86,187.17,186.61,186.98,15840.998
2025-08-21 08:00:00+00:00,186.99,187.04,186.47,187.0,15636.645
2025-08-21 08:15:00+00:00,186.99,186.99,185.7,186.05,18103.778
2025-08-21 08:30:00+00:00,186.05,186.23,185.78,186.11,16446.655
2025-08-21 08:45:00+00:00,186.1,186.39,185.64,185.65,14011.125
2025-08-21 09:00:00+00:00,185.66,185.73,184.5,184.61,50326.659
2025-08-21 09:15:00+00:00,184.62,184.85,184.05,184.75,46976.791
2025-08-21 09:30:00+00:00,184.74,185.36,184.63,185.3,52483.455
2025-08-21 09:45:00+00:00,185.31,185.5,184.85,184.93,28536.843
2025-08-21 10:00:00+00:00,184.93,185.31,184.31,184.75,26315.139
2025-08-21 10:15:00+00:00,184.75,184.95,183.89,184.29,30541.076
2025-08-21 10:30:00+00:00,184.29,184.66,183.9,184.43,18887.099
2025-08-21 10:45:00+00:00,184.43,184.77,184.15,184.33,20207.328
2025-08-21 11:00:00+00:00,184.34,184.98,184.21,184.64,15857.145
2025-08-21 11:15:00+00:00,184.64,184.9,184.51,184.67,14285.933
2025-08-21 11:30:00+00:00,184.67,184.93,183.67,184.17,24675.145
2025-08-21 11:45:00+00:00,184.18,184.22,183.48,184.03,24021.309
2025-08-21 12:00:00+00:00,184.03,184.32,183.59,184.02,13124.848
2025-08-21 12:15:00+00:00,184.02,184.06,183.22,183.67,20264.64
2025-08-21 12:30:00+00:00,183.67,184.86,183.56,184.22,26346.925
2025-08-21 12:45:00+00:00,184.23,184.29,182.76,183.75,28067.32
2025-08-21 13:00:00+00:00,183.74,184.57,183.37,184.31,21469.133
2025-08-21 13:15:00+00:00,184.31,184.93,184.09,184.93,15232.14
2025-08-21 13:30:00+00:00,184.93,185.82,184.09,185.42,52331.792
2025-08-21 13:45:00+00:00,185.42,185.49,184.02,184.08,50243.021
2025-08-21 14:00:00+00:00,184.09,185.67,183.7,185.45,41793.483
2025-08-21 14:15:00+00:00,185.44,186.42,185.29,186.3,40454.699
2025-08-21 14:30:00+00:00,186.3,186.33,183.7,184.76,56944.667
2025-08-21 14:45:00+00:00,184.77,185.28,184.12,184.82,38676.43
2025-08-21 15:00:00+00:00,184.82,185.06,182.9,182.92,70063.688
2025-08-21 15:15:00+00:00,182.92,184.06,182.82,183.17,60741.009
2025-08-21 15:30:00+00:00,183.17,183.68,182.3,183.32,57894.625
2025-08-21 15:45:00+00:00,183.31,183.32,181.44,181.65,59911.668
2025-08-21 16:00:00+00:00,181.65,182.07,181.0,181.98,59651.388
2025-08-21 16:15:00+00:00,181.98,182.38,181.3,181.69,33075.322
2025-08-21 16:30:00+00:00,181.69,182.26,181.12,181.42,26436.942
2025-08-21 16:45:00+00:00,181.43,181.62,180.8,180.96,31094.489
2025-08-21 17:00:00+00:00,180.96,181.03,179.85,180.48,50856.03
2025-08-21 17:15:00+00:00,180.47,180.75,180.26,180.54,19695.352
2025-08-21 17:30:00+00:00,180.54,181.59,180.46,181.14,24780.692
2025-08-21 17:45:00+00:00,181.14,181.42,180.73,181.17,15261.01
2025-08-21 18:00:00+00:00,181.17,181.49,180.72,181.22,12313.211
2025-08-21 18:15:00+00:00,181.21,181.99,181.04,181.7,17070.993
2025-08-21 18:30:00+00:00,181.71,181.75,181.08,181.08,11665.626
2025-08-21 18:45:00+00:00,181.09,182.3,180.55,182.16,21381.628
2025-08-21 19:00:00+00:00,182.15,182.93,182.12,182.17,24887.051
2025-08-21 19:15:00+00:00,182.17,182.2,180.84,181.11,32654.476
2025-08-21 19:30:00+00:00,181.11,181.14,180.23,180.23,21466.334
2025-08-21 19:45:00+00:00,180.24,180.4,179.94,180.15,17500.7
