Datetime,Open,High,Low,Close,Volume
2025-08-21 00:00:00+00:00,4336.16,4336.16,4315.36,4318.17,4599.432
2025-08-21 00:15:00+00:00,4318.17,4323.27,4306.63,4315.51,7082.5689
2025-08-21 00:30:00+00:00,4315.51,4332.93,4315.51,4322.03,4052.8224
2025-08-21 00:45:00+00:00,4322.03,4330.97,4311.16,4324.1,4088.2477
2025-08-21 01:00:00+00:00,4324.1,4328.51,4309.3,4312.85,2784.2652
2025-08-21 01:15:00+00:00,4312.85,4316.5,4297.0,4309.94,5608.7096
2025-08-21 01:30:00+00:00,4309.95,4324.2,4306.79,4319.19,3546.6617
2025-08-21 01:45:00+00:00,4319.19,4336.97,4314.71,4331.75,5516.0975
2025-08-21 02:00:00+00:00,4331.74,4340.26,4302.54,4303.07,4235.3909
2025-08-21 02:15:00+00:00,4303.07,4303.87,4282.61,4292.73,7123.7679
2025-08-21 02:30:00+00:00,4292.72,4293.75,4278.03,4284.19,6243.7354
2025-08-21 02:45:00+00:00,4284.19,4294.93,4278.53,4292.91,5207.5616
2025-08-21 03:00:00+00:00,4292.91,4333.23,4292.9,4324.77,10183.1322
2025-08-21 03:15:00+00:00,4324.76,4325.33,4303.41,4309.47,4321.7521
2025-08-21 03:30:00+00:00,4309.47,4317.18,4306.09,4312.28,2968.4782
2025-08-21 03:45:00+00:00,4312.27,4315.16,4292.6,4295.23,6940.1751
2025-08-21 04:00:00+00:00,4295.24,4302.53,4285.1,4292.2,3652.649
2025-08-21 04:15:00+00:00,4292.2,4294.46,4284.84,4291.6,2801.4544
2025-08-21 04:30:00+00:00,4291.59,4306.72,4286.66,4301.78,5118.9952
2025-08-21 04:45:00+00:00,4301.79,4308.07,4295.21,4295.52,1324.8871
2025-08-21 05:00:00+00:00,4295.52,4299.87,4283.17,4290.72,2178.2535
2025-08-21 05:15:00+00:00,4290.73,4303.42,4290.72,4300.69,2633.5713
2025-08-21 05:30:00+00:00,4300.7,4311.07,4300.0,4311.07,1525.8238
2025-08-21 05:45:00+00:00,4311.07,4321.36,4311.06,4317.97,3324.0242
2025-08-21 06:00:00+00:00,4317.98,4318.27,4288.88,4293.32,3656.0128
2025-08-21 06:15:00+00:00,4293.32,4297.79,4284.18,4293.04,3061.8668
2025-08-21 06:30:00+00:00,4293.05,4307.52,4293.05,4304.99,1671.7211
2025-08-21 06:45:00+00:00,4305.0,4309.0,4301.01,4307.4,1719.4796
2025-08-21 07:00:00+00:00,4307.39,4311.95,4292.68,4292.68,2144.136
2025-08-21 07:15:00+00:00,4292.69,4295.57,4270.89,4289.03,4483.3757
2025-08-21 07:30:00+00:00,4289.03,4307.52,4283.3,4300.45,3036.7355
2025-08-21 07:45:00+00:00,4300.45,4312.84,4299.32,4310.76,1890.1696
2025-08-21 08:00:00+00:00,4310.79,4315.01,4302.1,4312.15,2315.3716
2025-08-21 08:15:00+00:00,4312.14,4312.15,4288.71,4298.87,3568.0215
2025-08-21 08:30:00+00:00,4298.87,4301.35,4290.0,4295.61,2132.2216
2025-08-21 08:45:00+00:00,4295.61,4303.42,4285.33,4285.89,3001.9533
2025-08-21 09:00:00+00:00,4285.88,4286.3,4261.27,4269.7,8573.8937
2025-08-21 09:15:00+00:00,4269.69,4274.53,4256.34,4272.91,7780.5934
2025-08-21 09:30:00+00:00,4272.91,4290.49,4270.68,4290.49,3029.7848
2025-08-21 09:45:00+00:00,4290.5,4291.74,4275.63,4277.0,2673.3673
2025-08-21 10:00:00+00:00,4277.0,4286.43,4264.01,4282.36,2732.0129
2025-08-21 10:15:00+00:00,4282.37,4290.42,4276.79,4287.22,2984.8145
2025-08-21 10:30:00+00:00,4287.23,4305.79,4278.07,4297.34,10442.4694
2025-08-21 10:45:00+00:00,4297.34,4302.07,4287.64,4291.52,1961.6183
2025-08-21 11:00:00+00:00,4291.52,4302.37,4289.55,4298.86,2795.2235
2025-08-21 11:15:00+00:00,4298.87,4306.42,4295.23,4301.78,3501.2683
2025-08-21 11:30:00+00:00,4301.78,4310.0,4275.0,4285.47,4832.6859
2025-08-21 11:45:00+00:00,4285.45,4285.65,4267.06,4278.52,4626.4258
2025-08-21 12:00:00+00:00,4278.53,4284.53,4268.79,4270.39,3016.5125
2025-08-21 12:15:00+00:00,4270.4,4273.8,4251.42,4261.55,5556.2417
2025-08-21 12:30:00+00:00,4261.55,4286.34,4259.71,4271.2,4572.8342
2025-08-21 12:45:00+00:00,4271.19,4271.85,4236.87,4249.57,10557.0023
2025-08-21 13:00:00+00:00,4249.57,4266.06,4241.24,4261.32,6548.7718
2025-08-21 13:15:00+00:00,4261.31,4273.32,4256.69,4273.32,3070.2408
